date,text,tokenized_text,like_count,quote_count,reply_count,retweet_count
2021-05-15,{RT @SpaceX: Live feed of Starlink mission → https://t.co/bJFjLCzWdK  https://t.co/540iEuCeFR},"['spacex', 'live', 'feed', 'starlink', 'mission']",0,0,0,10212
2021-05-18,"{Aiming for extreme precision with next gen Model Y – microns, not millimeters, Giga Berlin suppliers please accelerate!, https://t.co/13m1KHFMjv}","['aiming', 'extreme', 'precision', 'next', 'gen', 'model', 'microns', 'millimeters', 'giga', 'berlin', 'suppliers', 'please', 'accelerate']",541643,2819,44152,33552
2021-05-19,"{Credit to our Master of Coin, Tesla has 💎 🙌}","['credit', 'master', 'coin', 'tesla']",642938,20208,88051,71755
2021-05-20,"{How much is that Doge in the window? https://t.co/bxTkWOr50V, Tesla Model S Plaid delivery event
June 3 at our California factory

Fastest production car ever
0 to 60mph in under 2 secs}","['much', 'doge', 'window', 'tesla', 'model', 'plaid', 'delivery', 'event', 'june', 'california', 'factory', 'fastest', 'production', 'car', 'ever', 'mph', 'secs']",512598,9787,92286,69821
2021-05-22,"{https://t.co/7afq6DIlzc, Any sufficiently advanced magic is indistinguishable from technology}","['afq6dilzc', 'sufficiently', 'advanced', 'magic', 'indistinguishable', 'technology']",725162,6344,59006,70792
2021-05-24,"{Someone suggested changing Dogecoin fees based on phases of the moon, which is pretty awesome haha, If you’d like to help develop Doge, please submit ideas on GitHub &amp; https://t.co/liAPQMFaQB @dogecoin_devs, Spoke with North American Bitcoin miners. They committed to publish current &amp; planned renewable usage &amp; to ask miners WW to do so. Potentially promising.}","['someone', 'suggested', 'changing', 'dogecoin', 'fees', 'based', 'phases', 'moon', 'pretty', 'awesome', 'like', 'help', 'develop', 'doge', 'please', 'submit', 'ideas', 'github', 'dogecoin_devs', 'spoke', 'north', 'american', 'bitcoin', 'miners', 'committed', 'publish', 'current', 'planned', 'renewable', 'usage', 'ask', 'miners', 'ww', 'potentially', 'promising']",657097,15364,58233,84717
2021-05-26,"{RT @Tesla: If you want to help cover Giga Berlin in awesome graffiti art, send us your work at GigaBerlinArt@Tesla.com, RT @SpaceX: Today's flight will mark the 40th time SpaceX has reflown Falcon fairing halves since November 2019, RT @SpaceX: Watch Falcon 9 launch 60 Starlink satellites to orbit → https://t.co/bJFjLCzWdK  https://t.co/IF1aGLTBbb, If only they had spaceships, they’d still be around, Deep thots https://t.co/J5mJff7IIL}","['tesla', 'want', 'help', 'cover', 'giga', 'berlin', 'awesome', 'graffiti', 'art', 'send', 'work', 'gigaberlinart', 'tesla', 'spacex', 'todayflight', 'mark', 'time', 'spacex', 'reflown', 'falcon', 'fairing', 'halves', 'november', 'spacex', 'watch', 'falcon', 'launch', 'starlink', 'satellites', 'orbit', 'spaceships', 'still', 'around', 'deep', 'thots']",443484,4125,21125,46692
2021-05-27,{RT @Tesla: Just surpassed 200k Powerwall installs globally 🔋🏡☀️},"['tesla', 'surpassed', 'powerwall', 'installs', 'globally']",0,0,0,3730
2021-05-28,"{https://t.co/0YDXE4KJlP, Ship 16 &amp; Booster 2, Starbase Highbay https://t.co/IUuidOw9ym}","['ydxe4kjlp', 'ship', 'booster', 'starbase', 'highbay']",372123,1908,15149,23238
2021-05-29,"{Model S Plaid delivery pushed to June 10. Needs one more week of tweak.

This car feels like a spaceship. Words cannot describe the limbic resonance.}","['model', 'plaid', 'delivery', 'pushed', 'june', 'needs', 'one', 'week', 'tweak', 'car', 'feels', 'like', 'spaceship', 'words', 'cannot', 'describe', 'limbic', 'resonance']",144454,798,10662,8544
2021-05-30,"{Ocean spaceport Deimos is under construction for launch next year https://t.co/WJQka399c7, RT @SpaceX: One year ago today, SpaceX launched its first human spaceflight mission with @NASA astronauts @AstroBehnken and @Astro_Doug on…}","['ocean', 'spaceport', 'deimos', 'construction', 'launch', 'next', 'year', 'spacex', 'one', 'year', 'ago', 'today', 'spacex', 'launched', 'first', 'human', 'spaceflight', 'mission', 'nasa', 'astronauts', 'astrobehnken', 'astro_doug']",130491,883,10307,15256
2021-06-01,{RT @SpaceX: Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon's 22nd cargo resupply mission to the @Space_Station https://…},"['spacex', 'falcon', 'dragon', 'roll', 'launch', 'complex', 'ahead', 'dragon22nd', 'cargo', 'resupply', 'mission', 'space_station']",0,0,0,5536
2021-06-02,{Found this pic of me as a child https://t.co/hUEKluRAdP},"['found', 'pic', 'child']",367269,3151,34184,40326
2021-06-03,"{RT @SpaceX: Webcast of Falcon 9 launch of Dragon is now live → https://t.co/bJFjLCzWdK https://t.co/DqmJojsOMO, RT @SpaceX: Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch → https://t.co/bJFjLCzWdK https://t.co/8KDby…, RT @SpaceX: Beginning early next year, SpaceX will carry four @Axiom_Space crews to and from the @space_station → https://t.co/yq6mryOFeS h…}","['spacex', 'webcast', 'falcon', 'launch', 'dragon', 'live', 'spacex', 'falcon', 'dragon', 'went', 'vertical', 'pad', 'last', 'night', 'ahead', 'tomorrow', 'launch', 'spacex', 'beginning', 'early', 'next', 'year', 'spacex', 'carry', 'four', 'axiom_space', 'crews', 'space_station']",0,0,0,12401
2021-06-04,"{Canada
USA
Mexico, https://t.co/MLhu6oOwgc, #Bitcoin 💔 https://t.co/lNnEfMdtJf}","['canada', 'usa', 'mexico', 'bitcoin']",703651,21825,114708,68931
2021-06-05,"{Don’t kill what you hate,
Save what you love, Goods &amp; services are the real economy, any form of money is simply the accounting thereof, 💦🚀 –&gt; 🌙}","['kill', 'hate', 'save', 'love', 'goods', 'services', 'real', 'economy', 'form', 'money', 'simply', 'accounting', 'thereof']",1002824,15903,127323,116274
2021-06-06,"{0 to 60mph in under 2 secs. Quickest production car ever made of any kind. Has to be felt to be believed., Plaid+ is canceled. No need, as Plaid is just so good., Model S goes to Plaid speed this week, https://t.co/anHPlBpGza, https://t.co/zuW2EWMH34, I guess we read the instructions haha https://t.co/S3YXcUCaWN, RT @SpaceX: Falcon 9 and SXM-8 vertical ahead of tomorrow morning’s launch → https://t.co/bJFjLCzWdK https://t.co/QG9Woa2dlJ, RT @NASA: Contact and capture are confirmed at 5:09am ET. @SpaceX's cargo Dragon has arrived at the @Space_Station, delivering over 7,300 p…}","['mph', 'secs', 'quickest', 'production', 'car', 'ever', 'made', 'kind', 'felt', 'believed', 'plaid', 'canceled', 'need', 'plaid', 'good', 'model', 'goes', 'plaid', 'speed', 'week', 'guess', 'read', 'instructions', 'spacex', 'falcon', 'sxm', 'vertical', 'ahead', 'tomorrow', 'morning', 'launch', 'nasa', 'contact', 'capture', 'confirmed', 'spacexcargo', 'dragon', 'arrived', 'space_station', 'delivering']",1003056,6062,54872,67117
2021-06-07,"{RT @Tesla: Model S Plaid delivery event at our Fremont factory will be streamed live on June 10, 7pm Pacific https://t.co/V7c77ySFti}","['tesla', 'model', 'plaid', 'delivery', 'event', 'fremont', 'factory', 'streamed', 'live', 'june', 'pm', 'pacific']",0,0,0,6872
2021-06-11,"{Plaid release event https://t.co/TxIHXnuw9A, Most amount of fun on 4 wheels!
Pure joy on tap whenever u want., Order Tesla Model S Plaid at https://t.co/LuUhICqQEI}","['plaid', 'release', 'event', 'amount', 'fun', 'wheels', 'pure', 'joy', 'tap', 'whenever', 'want', 'order', 'tesla', 'model', 'plaid']",203767,1552,22213,13280
2021-06-12,"{RT @Teslarati: Did you catch Tesla's awesome new Model S Plaid badge? Check it out! 
Photo via @klwtts 
https://t.co/tMo4WdK7Vf https://t.c…}","['teslarati', 'catch', 'teslaawesome', 'new', 'model', 'plaid', 'badge', 'check', 'photo', 'klwtts']",0,0,0,1601
2021-06-13,"{RT @Tesla: Playing Cyberpunk in Model S Plaid https://t.co/y9Ev4F6EaU, Esoteric meme of the day https://t.co/ELGmeLEXRE}","['tesla', 'playing', 'cyberpunk', 'model', 'plaid', 'esoteric', 'meme', 'day']",173440,1134,14582,19673
2021-06-14,"{K is Kindred, Could turn out to be one big Philip K Dick joke in the end, Pluto takes 248 years to orbit the sun, but Uranus only takes 84, !! https://t.co/3H9gMEmSLF, This is true https://t.co/72u3SrBf6U, Our Soul Dichotomy https://t.co/D4PC5XK2VK}","['kindred', 'could', 'turn', 'one', 'big', 'philip', 'dick', 'joke', 'end', 'pluto', 'takes', 'years', 'orbit', 'sun', 'uranus', 'takes', 'true', 'soul', 'dichotomy']",926231,8272,62984,68975
2021-06-15,"{From the top of Starbase high bay https://t.co/kRtJBrwrqW, RT @cleantechnica: Jay Leno Breaks World Record In Tesla’s New Plaid Model S — “I Love This Car” https://t.co/Rxd7VNIZpx, Stacking Super Heavy Aft Section https://t.co/itydacQ4hM}","['top', 'starbase', 'high', 'bay', 'cleantechnica', 'jay', 'leno', 'breaks', 'world', 'record', 'tesla', 'new', 'plaid', 'model', 'love', 'car', 'stacking', 'super', 'heavy', 'section']",290461,1243,16712,20575
2021-06-16,{Let’s just skip original video games &amp; movies &amp; go straight to the sequel},"['let', 'skip', 'original', 'video', 'games', 'movies', 'go', 'straight', 'sequel']",146883,1323,15056,9032
2021-06-17,"{Real pic of 2 ships next to Starbase Tiki Bar on right https://t.co/E4awziEdDQ, RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship, completing this booster’s second GPS III flight…, RT @SpaceX: Deployment of GPS III-5 confirmed https://t.co/bMWn5OVr40, RT @SpaceX: Flight-proven Falcon 9 launches GPS III-5 to orbit https://t.co/5Wu96cXCPM, RT @MotorTrend: We head to Auto Club Famoso Raceway to test out how long it takes the 2022 @Tesla Model S Plaid to go from 0 to 60 mph. Tes…}","['real', 'pic', 'ships', 'next', 'starbase', 'tiki', 'bar', 'right', 'spacex', 'falcon', 'first', 'stage', 'landed', 'read', 'instructions', 'droneship', 'completing', 'booster', 'second', 'gps', 'flight', 'spacex', 'deployment', 'gps', 'confirmed', 'spacex', 'flight', 'proven', 'falcon', 'launches', 'gps', 'orbit', 'motortrend', 'head', 'auto', 'club', 'famoso', 'raceway', 'test', 'long', 'takes', 'tesla', 'model', 'plaid', 'go', 'mph', 'tes']",79716,472,13999,17877
2021-06-20,{Happy Father’s Day!},"['happy', 'father', 'day']",319975,1095,18318,16750
2021-06-21,"{Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting., RT @SpaceX: Falcon 9's first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III-5 https:/…}","['looking', 'holding', 'tesla', 'ai', 'day', 'month', 'go', 'progress', 'tesla', 'ai', 'software', 'hardware', 'training', 'inference', 'purpose', 'recruiting', 'spacex', 'falcon', 'first', 'stage', 'returns', 'earth', 'lands', 'read', 'instructions', 'droneship', 'launch', 'gps']",118346,703,10300,13505
2021-06-22,"{RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC, RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…}","['spacex', 'view', 'droneship', 'falcon', 'landing', 'teslacn', 'supercharger', 'stations', 'tesla', 'opens', 'longest', 'supercharger', 'route', 'east', 'west', 'china', 'thesilkroute']",0,0,0,7455
2021-06-24,{Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!},"['shout', 'awesome', 'tesla', 'global', 'team', 'thanks', 'working', 'hard', 'make', 'tesla', 'successful']",154221,636,9358,7878
2021-06-25,"{All 72 orbital planes activate in August, plus many other improvements, enabling global coverage, except for polar regions, which will take another 6 months, Starlink simultaneously active users just exceeded the strategically important threshold of 69,420 last night!, My Shiba Inu will be named Floki, Timing is everything https://t.co/B6HDB5kS4G, RT @m_tijn: Accidentally deleted this tweet, so here it is again!
#EpicRocketRender #liftoff #spaceX #launchTower #Blender3d https://t.co/Q…, RT @archillect: https://t.co/vVjYch9uvb, “That’s not funny!” – Bitcoin maxis, How many Bitcoin maxis does it take to screw in a lightbulb?}","['orbital', 'planes', 'activate', 'august', 'plus', 'many', 'improvements', 'enabling', 'global', 'coverage', 'except', 'polar', 'regions', 'take', 'another', 'months', 'starlink', 'simultaneously', 'active', 'users', 'exceeded', 'strategically', 'important', 'threshold', 'last', 'night', 'shiba', 'named', 'floki', 'timing', 'everything', 'm_tijn', 'accidentally', 'deleted', 'tweet', 'epicrocketrender', 'liftoff', 'spacex', 'launchtower', 'blender3d', 'archillect', 'funny', 'bitcoin', 'maxis', 'many', 'bitcoin', 'maxis', 'take', 'screw', 'lightbulb']",910816,12857,83971,89397
2021-06-27,{https://t.co/HStnXM0zmn},['hstnxm0zmn'],316183,1558,14445,25601
2021-06-28,{Thanks for all the happy birthday wishes!},"['thanks', 'happy', 'birthday', 'wishes']",380398,2513,36697,16544
2021-06-29,"{RT @SpaceX: Live webcast of the Transporter-2 mission → https://t.co/bJFjLCzWdK https://t.co/ai5Mq5ytdv, RT @SpaceX: Falcon 9 and 88 spacecraft are vertical on pad 40 ahead of today’s launch. The 58-minute window opens at 2:56 p.m. EDT, and the…}","['spacex', 'live', 'webcast', 'transporter', 'mission', 'spacex', 'falcon', 'spacecraft', 'vertical', 'pad', 'ahead', 'today', 'launch', 'minute', 'window', 'opens', 'edt']",0,0,0,6085
2021-06-30,"{Rapidly Reusable Rockets, R R R 🏴‍☠️, RT @SpaceX: Falcon 9’s first stage has landed on Landing Zone 1! https://t.co/26M9Ptomg7, RT @SpaceX: Liftoff! https://t.co/0icqQUWNSH, RT @SpaceX: Watch Falcon 9 launch 88 spacecraft to orbit → https://t.co/bJFjLCzWdK https://t.co/y3JRM5cDd3}","['rapidly', 'reusable', 'rockets', 'spacex', 'falcon', 'first', 'stage', 'landed', 'landing', 'zone', 'spacex', 'liftoff', 'spacex', 'watch', 'falcon', 'launch', 'spacecraft', 'orbit']",134763,949,9257,23281
2021-07-01,"{Super Heavy on road &amp; 7th Tower segment added https://t.co/SJIHA3BLhL, Super Heavy moves tomorrow https://t.co/qHG1SYO46S, Baby Doge, doo, doo, doo, doo, doo,
Baby Doge, doo, doo, doo, doo, doo,
Baby Doge, doo, doo, doo, doo, doo,
Baby Doge, Release the Doge! https://t.co/9bXCWQLIhu, Stop gendering memes … I mean mimes, RT @SpaceX: Tracking footage of Falcon 9 landing on LZ-1 https://t.co/uCR2ZuDSG7}","['super', 'heavy', 'road', 'tower', 'segment', 'added', 'super', 'heavy', 'moves', 'tomorrow', 'baby', 'doge', 'doo', 'doo', 'doo', 'doo', 'doo', 'baby', 'doge', 'doo', 'doo', 'doo', 'doo', 'doo', 'baby', 'doge', 'doo', 'doo', 'doo', 'doo', 'doo', 'baby', 'doge', 'release', 'doge', 'stop', 'gendering', 'memes', 'mean', 'mimes', 'spacex', 'tracking', 'footage', 'falcon', 'landing']",808176,13507,71329,101344
2021-07-02,"{https://t.co/oGKHhHROQa, Congrats Tesla Team on over 200,000 car built &amp; delivered in Q2, despite many challenges!!, https://t.co/g9F1p0bpr8}","['ogkhhhroqa', 'congrats', 'tesla', 'team', 'car', 'built', 'delivered', 'q2', 'despite', 'many', 'challenges']",621939,4009,33039,46147
2021-07-03,{New SpaceX Starlink cover shows transfer orbit from Earth to Mars https://t.co/vwWeuhWCoP},"['new', 'spacex', 'starlink', 'cover', 'shows', 'transfer', 'orbit', 'earth', 'mars']",98227,460,6625,6406
2021-07-04,"{Happy 4th to all!, Bless America https://t.co/QNagk4PArb}","['happy', 'bless', 'america']",329127,1401,15287,16219
2021-07-05,{Free Britney},"['free', 'britney']",456841,3540,17967,55065
2021-07-06,{https://t.co/TQZ9QvcwH1},['tqz9qvcwh1'],315782,2636,17404,34948
2021-07-07,"{Supersonic shock wave, https://t.co/O3BGaFuMDO, High res landing Falcon landing video https://t.co/8CPuH87JYv}","['supersonic', 'shock', 'wave', 'high', 'res', 'landing', 'falcon', 'landing', 'video']",309350,2645,13721,24726
2021-07-08,"{Maybe that movie gaslit us all, Listening to History of English podcast, Tropic Thunder is so good, Gas lit by gas light 💡, Also, the British legal system in 2021 https://t.co/ITY6jyeDLM, I love this 🤣🤣 https://t.co/UuyxsLVDQ7}","['maybe', 'movie', 'gaslit', 'listening', 'history', 'english', 'podcast', 'tropic', 'thunder', 'good', 'gas', 'lit', 'gas', 'light', 'british', 'legal', 'system', 'love']",634606,3304,38616,37561
2021-07-09,"{Solar + Powerwall battery ensures that your home never loses power, Tesla Solar Roof + Powerwall in major new housing development in Austin
https://t.co/u7NJAswFW2, Autonomous SpaceX droneship,
A Shortfall of Gravitas https://t.co/hNZ5U7nxUg, RT @ElectrekCo: I just bought my very first Tesla. Here's what happened https://t.co/pjZ6aPzjO6 by @michelle0728}","['solar', 'powerwall', 'battery', 'ensures', 'home', 'never', 'loses', 'power', 'tesla', 'solar', 'roof', 'powerwall', 'major', 'new', 'housing', 'development', 'austin', 'autonomous', 'spacex', 'droneship', 'shortfall', 'gravitas', 'electrekco', 'bought', 'first', 'tesla', 'herewhat', 'happened', 'michelle0728']",311504,2772,19282,27065
2021-07-10,"{Fellowship of the Raptors https://t.co/Xz3rOsfA2h, Dragon returning from orbit https://t.co/MR2JE4ZSgr}","['fellowship', 'raptors', 'dragon', 'returning', 'orbit']",174590,989,19958,12388
2021-07-13,"{those who attack space
maybe don’t realize that
space represents hope
for so many people, Loki is pretty good. Basically, live-action @RickandMorty with a long romance ark., 🤯 https://t.co/Z11qszTY4v}","['attack', 'space', 'maybe', 'realize', 'space', 'represents', 'hope', 'many', 'people', 'loki', 'pretty', 'good', 'basically', 'live', 'action', 'rickandmorty', 'long', 'romance', 'ark']",683308,18167,48107,54462
2021-07-14,"{Review of Model S Plaid by Dan Neil
https://t.co/JY45vn8jNN, Some light reading with lil X https://t.co/MHj4gtyPdo, RT @Tesla: You can stream Netflix &amp; YouTube, play video games or sing Caraoke in your Tesla 📺🎮🎤}","['review', 'model', 'plaid', 'dan', 'neil', 'light', 'reading', 'lil', 'tesla', 'stream', 'netflix', 'youtube', 'play', 'video', 'games', 'sing', 'caraoke', 'tesla']",139595,607,11110,10054
